UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U114576,Michael,Rios,tkoch@example.com,Egypt,West David,68.0,Female,Single,Master,Employed,Healthcare,29.0,155697.0,Mobile,Linux,Light,English,Direct,2020-11-14,2025-05-31,No,Premium,Yes,394.0,Yes,47.0,99.29,8.0,Budget
U114582,James,Le,matthewstrong@example.com,Germany,Marissashire,59.0,Female,Single,Bachelor,Student,Retail,27.0,123700.0,Tablet,iOS,Light,English,Email,2022-10-06,2025-05-30,No,Basic,Yes,597.0,No,477.0,45.06,2.0,Premium
U114588,Garrett,Parker,theresashaw@example.org,Brazil,Petersentown,65.0,Male,Single,Diploma,Unemployed,Finance,3.0,154110.0,Desktop,macOS,Moderate,English,Social Media,2021-10-24,2025-06-03,Yes,Premium,Yes,492.0,Yes,159.0,71.0,2.0,Budget
U114590,Eric,Klein,christopher59@example.net,Australia,Carolview,67.0,Male,Widowed,Diploma,Employed,Education,5.0,116800.0,Tablet,Windows,Moderate,Spanish,Social Media,2025-06-02,2025-06-02,No,Free,No,337.0,Yes,99.0,12.14,2.0,Mid-tier
U114591,Eric,Santana,robin38@example.org,UK,North Daniel,69.0,Female,Divorced,High School,Employed,IT,29.0,190151.0,Tablet,macOS,Moderate,Hindi,Social Media,2021-01-19,2025-06-07,No,Basic,No,747.0,No,306.0,57.57,5.0,Premium
U114597,Scott,Hernandez,dlewis@example.com,Canada,Bishopside,59.0,Female,Married,Diploma,Student,Finance,27.0,181663.0,Mobile,Linux,Moderate,Hindi,Ad Campaign,2023-07-14,2025-06-13,Yes,Enterprise,No,790.0,No,325.0,47.95,9.0,Mid-tier
U114598,Edward,Russell,christopherbradley@example.net,Canada,Davidmouth,62.0,Non-Binary,Married,Diploma,Unemployed,Healthcare,31.0,114796.0,Mobile,Windows,Heavy,French,Direct,2021-07-24,2025-06-24,No,Free,Yes,663.0,Yes,197.0,55.17,5.0,Premium
U114608,Deanna,Thomas,christopherfrey@example.org,UK,Ariasfurt,47.0,Female,Married,Diploma,Student,IT,3.0,154244.0,Mobile,Linux,Light,Spanish,Direct,2025-01-08,2025-06-24,No,Free,Yes,394.0,No,416.0,78.69,4.0,Mid-tier
U114615,Sarah,Moreno,aarondavis@example.com,USA,Stephanieport,61.0,Female,Widowed,Bachelor,Student,Logistics,2.0,177544.0,Desktop,Android,Moderate,Hindi,Email,2023-12-11,2025-06-03,Yes,Premium,No,711.0,Yes,267.0,17.55,2.0,Mid-tier
U114635,Larry,Olsen,syoung@example.net,Russia,Tiffanyfurt,49.0,Male,Divorced,Diploma,Student,Manufacturing,28.0,161632.0,Tablet,Windows,Heavy,Hindi,Social Media,2022-04-03,2025-06-04,No,Basic,Yes,362.0,Yes,82.0,49.85,7.0,Premium
U114636,Meredith,Leach,maldonadokimberly@example.net,China,Lake Davidchester,55.0,Female,Single,PhD,Student,Retail,34.0,156476.0,Mobile,Windows,Heavy,Arabic,Referral,2021-08-10,2025-06-07,No,Enterprise,No,376.0,Yes,16.0,94.06,3.0,Budget
U114638,Shannon,Baker,michael68@example.org,Germany,Port Dianetown,63.0,Female,Divorced,PhD,Self-Employed,Retail,20.0,112412.0,Tablet,Android,Heavy,Arabic,Ad Campaign,2024-02-18,2025-06-16,No,Basic,Yes,312.0,No,234.0,29.89,5.0,Mid-tier
U114641,Kristina,Graham,karen28@example.com,South Korea,Jasonport,56.0,Non-Binary,Widowed,PhD,Unemployed,Finance,18.0,162186.0,Desktop,macOS,Heavy,English,Email,2024-02-19,2025-05-31,Yes,Free,Yes,827.0,No,273.0,90.0,3.0,Budget
U114647,Timothy,Dunn,fernandorodriguez@example.net,Russia,South Scott,57.0,Non-Binary,Widowed,Master,Student,Logistics,19.0,119758.0,Mobile,macOS,Heavy,Spanish,Social Media,2025-02-09,2025-06-21,Yes,Premium,Yes,610.0,No,216.0,83.81,2.0,Premium
U114658,Warren,Smith,gailolson@example.net,China,East Anne,46.0,Male,Married,PhD,Unemployed,Manufacturing,36.0,186388.0,Desktop,iOS,Heavy,English,Referral,2021-04-24,2025-06-02,Yes,Premium,No,416.0,No,284.0,95.37,1.0,Mid-tier
U114660,Susan,Alvarez,david96@example.org,Nigeria,Gomezton,60.0,Female,Widowed,Diploma,Student,Education,25.0,110995.0,Mobile,Android,Moderate,Spanish,Social Media,2020-12-26,2025-06-16,No,Basic,No,773.0,No,41.0,55.87,7.0,Mid-tier
U114670,Alicia,Wells,eevans@example.net,UK,Brianborough,50.0,Female,Married,PhD,Unemployed,Healthcare,11.0,188655.0,Mobile,Linux,Light,English,Email,2022-05-11,2025-06-14,Yes,Free,Yes,425.0,Yes,494.0,52.26,8.0,Premium
U114675,Kyle,Garza,rpacheco@example.com,Mexico,Mariahland,62.0,Female,Divorced,PhD,Self-Employed,Education,22.0,154229.0,Mobile,Windows,Light,English,Direct,2023-01-19,2025-06-12,Yes,Enterprise,No,652.0,No,373.0,99.17,8.0,Budget
U114676,Samantha,Bell,butleralyssa@example.org,India,Ericbury,67.0,Female,Single,Diploma,Self-Employed,Manufacturing,16.0,122790.0,Tablet,macOS,Heavy,English,Ad Campaign,2021-07-15,2025-06-10,No,Basic,Yes,713.0,Yes,58.0,29.82,4.0,Budget
U114677,Brandi,Chavez,amber93@example.com,France,Brandonfort,52.0,Non-Binary,Divorced,Master,Self-Employed,Logistics,12.0,125564.0,Tablet,macOS,Light,Hindi,Referral,2025-06-11,2025-06-11,No,Premium,No,324.0,Yes,472.0,56.55,2.0,Budget
U114685,Robert,Hudson,robert33@example.com,Mexico,Munozhaven,68.0,Male,Single,Bachelor,Student,Manufacturing,6.0,196305.0,Desktop,macOS,Heavy,English,Direct,2022-01-11,2025-06-07,No,Premium,No,666.0,Yes,209.0,1.52,2.0,Premium
U114692,Danielle,Soto,hooperchristine@example.net,Germany,Port Theresa,57.0,Female,Married,Diploma,Self-Employed,Logistics,26.0,102555.0,Mobile,Linux,Light,Hindi,Ad Campaign,2023-10-25,2025-06-19,No,Basic,Yes,693.0,Yes,246.0,43.58,3.0,Premium
U114693,Jennifer,Williams,mortonerin@example.org,Brazil,Smithland,64.0,Non-Binary,Divorced,High School,Student,IT,0.0,168372.0,Desktop,Windows,Light,Mandarin,Referral,2021-05-27,2025-06-04,No,Basic,Yes,485.0,No,400.0,14.83,7.0,Mid-tier
U114700,Patrick,Hurst,gmullins@example.com,UK,Jamiefurt,51.0,Non-Binary,Divorced,PhD,Employed,Finance,29.0,124805.0,Tablet,Windows,Heavy,Mandarin,Ad Campaign,2024-10-22,2025-06-14,Yes,Free,No,389.0,No,257.0,33.74,3.0,Premium
U114703,Vincent,Ortega,erinmcdonald@example.com,Russia,North Elijah,48.0,Non-Binary,Divorced,PhD,Self-Employed,Education,38.0,180355.0,Mobile,iOS,Moderate,Hindi,Direct,2022-08-17,2025-06-04,Yes,Basic,Yes,834.0,No,426.0,64.79,4.0,Premium
U114705,Brandon,Griffin,anthonybeasley@example.com,South Korea,New Mitchell,56.0,Male,Married,Master,Employed,Healthcare,0.0,151479.0,Tablet,iOS,Heavy,French,Email,2023-09-16,2025-06-11,Yes,Free,Yes,352.0,No,282.0,88.65,8.0,Mid-tier
U114717,Kevin,Herman,jacobstimothy@example.com,Australia,East Michael,62.0,Male,Divorced,Bachelor,Employed,Education,8.0,102377.0,Mobile,iOS,Moderate,Hindi,Social Media,2023-12-25,2025-06-10,No,Premium,No,646.0,Yes,391.0,18.97,6.0,Premium
U114718,Brian,Carter,hwong@example.org,Egypt,Jimenezburgh,67.0,Female,Divorced,PhD,Student,Manufacturing,18.0,120632.0,Desktop,iOS,Heavy,Arabic,Social Media,2022-09-11,2025-06-13,No,Basic,Yes,646.0,Yes,358.0,76.85,4.0,Mid-tier
U114719,Sheila,Gonzalez,montgomeryshane@example.org,Canada,East Peggyburgh,46.0,Non-Binary,Divorced,High School,Employed,Retail,7.0,173824.0,Mobile,Windows,Moderate,Spanish,Social Media,2024-07-14,2025-05-30,No,Basic,No,484.0,Yes,199.0,37.96,9.0,Budget
U114721,Timothy,Davis,donald68@example.net,China,Jonesborough,56.0,Male,Widowed,High School,Unemployed,Retail,4.0,137274.0,Tablet,Android,Heavy,Arabic,Ad Campaign,2021-02-18,2025-06-07,Yes,Enterprise,Yes,584.0,No,294.0,29.27,4.0,Mid-tier
U114727,Ricardo,Wells,jessicaholland@example.net,Mexico,Carneymouth,65.0,Non-Binary,Single,High School,Student,Education,4.0,116472.0,Mobile,macOS,Moderate,Spanish,Referral,2024-10-12,2025-06-27,No,Enterprise,No,797.0,No,15.0,41.14,9.0,Budget
U114732,Jennifer,Torres,owatson@example.net,Australia,South Audreyfurt,61.0,Female,Single,PhD,Unemployed,Logistics,37.0,187216.0,Desktop,Android,Moderate,Portuguese,Direct,2024-03-31,2025-06-27,Yes,Basic,No,682.0,No,149.0,19.9,9.0,Budget
U114733,Dennis,Fowler,greenelisa@example.com,India,Justinborough,64.0,Non-Binary,Widowed,PhD,Self-Employed,Education,36.0,114760.0,Mobile,Linux,Light,French,Email,2025-03-05,2025-06-23,Yes,Free,No,494.0,No,236.0,45.15,8.0,Premium
U114739,John,Jenkins,deanna26@example.net,UK,Tiffanymouth,62.0,Non-Binary,Single,Diploma,Unemployed,Finance,2.0,156510.0,Tablet,Linux,Moderate,French,Email,2024-02-24,2025-06-14,Yes,Basic,No,739.0,Yes,376.0,72.55,1.0,Premium
U114746,April,Howard,melinda81@example.net,Australia,Port Gabriel,65.0,Non-Binary,Married,PhD,Self-Employed,IT,15.0,135909.0,Tablet,macOS,Heavy,English,Ad Campaign,2025-04-06,2025-06-02,No,Free,No,591.0,No,326.0,3.66,3.0,Premium
U114754,Xavier,Johnson,richmark@example.com,Nigeria,West Thomasmouth,63.0,Non-Binary,Widowed,Master,Student,Education,7.0,115003.0,Tablet,macOS,Light,Hindi,Referral,2022-08-27,2025-06-18,No,Enterprise,Yes,566.0,Yes,85.0,92.65,3.0,Mid-tier
U114757,Virginia,Spears,mjacobson@example.net,India,Boothstad,63.0,Non-Binary,Married,Bachelor,Unemployed,Healthcare,5.0,138842.0,Desktop,iOS,Moderate,Spanish,Social Media,2024-12-08,2025-05-30,Yes,Free,Yes,361.0,Yes,69.0,50.01,5.0,Mid-tier
U114759,Sharon,Strickland,myersclayton@example.org,Germany,Louismouth,50.0,Non-Binary,Divorced,Diploma,Employed,Finance,25.0,185237.0,Tablet,Linux,Light,Spanish,Social Media,2023-09-15,2025-06-06,Yes,Free,No,391.0,No,183.0,89.23,6.0,Budget
U114760,Latoya,Spencer,mmcgee@example.org,France,New Alicia,60.0,Female,Single,Master,Self-Employed,Education,0.0,132939.0,Desktop,iOS,Heavy,English,Email,2023-03-29,2025-05-30,No,Basic,No,374.0,No,73.0,9.77,3.0,Mid-tier
U114762,Scott,Flynn,alexander48@example.com,USA,North James,67.0,Female,Widowed,Bachelor,Employed,IT,34.0,120824.0,Mobile,Android,Heavy,Arabic,Referral,2021-01-22,2025-05-31,Yes,Basic,Yes,783.0,Yes,45.0,71.24,6.0,Mid-tier
U114763,Debbie,Peterson,nford@example.com,Germany,Armstrongton,65.0,Female,Single,Diploma,Unemployed,Manufacturing,26.0,156014.0,Tablet,Windows,Heavy,French,Referral,2021-02-13,2025-06-17,No,Basic,Yes,562.0,No,61.0,13.41,1.0,Budget
U114767,Larry,Garrett,pturner@example.org,Egypt,North Dana,57.0,Female,Divorced,Bachelor,Employed,Healthcare,9.0,110839.0,Mobile,Linux,Light,Mandarin,Direct,2021-03-03,2025-06-05,Yes,Premium,No,500.0,Yes,367.0,81.88,6.0,Premium
U114772,Alyssa,Knight,ricardo88@example.com,USA,Port Matthew,67.0,Female,Divorced,Bachelor,Employed,Logistics,23.0,162384.0,Mobile,Windows,Moderate,French,Social Media,2023-03-31,2025-06-18,No,Basic,Yes,721.0,Yes,19.0,77.6,1.0,Premium
U114775,Frank,Smith,courtneyleblanc@example.org,Nigeria,Davidland,55.0,Non-Binary,Married,Diploma,Employed,Education,19.0,175472.0,Mobile,iOS,Moderate,Spanish,Ad Campaign,2024-11-29,2025-06-05,Yes,Premium,No,448.0,Yes,198.0,0.42,2.0,Premium
U114777,Erika,Morgan,cynthiawilliams@example.net,Germany,Lake Alexandra,57.0,Non-Binary,Single,PhD,Unemployed,Healthcare,2.0,163633.0,Mobile,Linux,Light,Mandarin,Email,2021-06-11,2025-06-17,Yes,Basic,Yes,690.0,No,200.0,42.04,7.0,Premium
U114778,Jake,Johnson,scott40@example.org,Mexico,Clayview,48.0,Female,Divorced,PhD,Self-Employed,Logistics,31.0,191478.0,Tablet,Linux,Light,English,Direct,2021-01-13,2025-06-05,No,Enterprise,No,306.0,No,441.0,33.25,2.0,Premium
U114779,Tiffany,Weber,qbryant@example.org,France,Marciaberg,58.0,Non-Binary,Widowed,Diploma,Employed,Healthcare,24.0,102101.0,Tablet,iOS,Light,Arabic,Ad Campaign,2020-08-30,2025-06-06,No,Premium,No,632.0,Yes,88.0,98.88,1.0,Budget
U114783,Ashley,Rowe,richardwilson@example.org,South Korea,New Justin,56.0,Male,Single,Diploma,Student,Finance,31.0,101205.0,Desktop,macOS,Heavy,French,Email,2021-07-03,2025-06-15,No,Premium,No,365.0,No,125.0,22.71,5.0,Premium
U114784,Ashley,Moreno,mclaughlingeorge@example.org,France,Cynthiachester,66.0,Male,Divorced,High School,Unemployed,Finance,26.0,104233.0,Desktop,iOS,Heavy,Hindi,Referral,2024-03-27,2025-06-26,No,Premium,Yes,352.0,No,180.0,61.99,6.0,Budget
U114785,Dana,Wilson,christie19@example.org,Japan,North Claudiaton,59.0,Male,Divorced,Diploma,Self-Employed,Retail,3.0,155809.0,Mobile,Linux,Light,Arabic,Referral,2024-03-16,2025-06-22,Yes,Free,No,702.0,No,425.0,86.09,9.0,Mid-tier
U114787,Mike,Perez,clayton37@example.org,South Korea,Port Brandonstad,51.0,Female,Single,High School,Unemployed,Finance,10.0,127257.0,Tablet,Windows,Heavy,Spanish,Email,2025-06-15,2025-06-26,No,Enterprise,No,324.0,Yes,468.0,23.61,1.0,Mid-tier
U114793,Jacqueline,Yoder,christinamiller@example.net,Egypt,Port Anneburgh,61.0,Non-Binary,Widowed,Master,Student,Healthcare,38.0,123722.0,Desktop,macOS,Moderate,Spanish,Social Media,2020-12-30,2025-06-25,Yes,Enterprise,Yes,448.0,No,39.0,44.95,9.0,Mid-tier
U114795,Richard,Rhodes,johnsonrebecca@example.org,USA,Maryberg,59.0,Female,Married,High School,Self-Employed,Finance,16.0,160655.0,Mobile,iOS,Light,Portuguese,Direct,2021-04-30,2025-06-11,Yes,Premium,No,376.0,No,202.0,91.67,1.0,Premium
U114796,Stephanie,Jackson,dochoa@example.org,Brazil,Port Amymouth,64.0,Male,Widowed,High School,Unemployed,Education,30.0,167258.0,Desktop,Linux,Light,Mandarin,Direct,2021-10-03,2025-06-26,Yes,Enterprise,Yes,825.0,Yes,51.0,10.49,4.0,Mid-tier
U114801,Angela,Leon,maryturner@example.net,Nigeria,South Brian,51.0,Female,Widowed,PhD,Unemployed,Logistics,5.0,151973.0,Desktop,Android,Moderate,Spanish,Ad Campaign,2024-06-24,2025-06-09,No,Free,Yes,429.0,Yes,115.0,72.13,1.0,Premium
U114808,Logan,Shields,zacharyjohnson@example.com,Germany,New Cassandraport,57.0,Male,Widowed,Master,Self-Employed,Finance,4.0,133297.0,Mobile,Android,Moderate,Arabic,Ad Campaign,2025-04-22,2025-06-15,Yes,Free,Yes,778.0,Yes,233.0,78.74,2.0,Mid-tier
U114811,Julia,Smith,ogarcia@example.net,Nigeria,Thomasfort,46.0,Male,Widowed,High School,Unemployed,Retail,1.0,147876.0,Tablet,Linux,Light,French,Social Media,2021-05-23,2025-06-22,No,Premium,Yes,770.0,No,62.0,81.69,1.0,Premium
U114820,Richard,Rose,ericnewton@example.com,Russia,Lake Amanda,63.0,Male,Single,Diploma,Employed,Education,3.0,163348.0,Tablet,macOS,Light,Arabic,Referral,2025-03-14,2025-06-04,No,Enterprise,No,670.0,No,466.0,32.38,4.0,Premium
U114824,Evan,Scott,brad64@example.com,Germany,Wilsonview,60.0,Non-Binary,Single,Master,Self-Employed,Education,34.0,174194.0,Desktop,Windows,Moderate,Spanish,Referral,2024-04-28,2025-06-07,No,Free,Yes,593.0,Yes,411.0,36.95,2.0,Mid-tier
U114826,Michael,Cole,hmiller@example.com,Mexico,West Anna,54.0,Non-Binary,Divorced,Bachelor,Self-Employed,Education,23.0,183753.0,Mobile,iOS,Heavy,Mandarin,Referral,2020-10-29,2025-06-27,Yes,Free,Yes,665.0,No,44.0,76.93,2.0,Mid-tier
U114829,Lisa,Gallagher,shermanwilliam@example.com,Canada,Lake Hannahfort,54.0,Female,Married,Master,Employed,Healthcare,28.0,122632.0,Desktop,Android,Moderate,English,Social Media,2024-06-22,2025-06-26,Yes,Basic,No,476.0,No,412.0,68.24,8.0,Premium
U114832,Laura,Ferguson,pattersonpatricia@example.net,Nigeria,Brownchester,68.0,Male,Single,Bachelor,Student,Retail,38.0,153702.0,Desktop,iOS,Light,Arabic,Direct,2025-04-27,2025-06-13,Yes,Free,No,629.0,No,34.0,63.61,2.0,Budget
U114841,Clifford,Myers,melissa25@example.com,Mexico,Nicholasview,58.0,Non-Binary,Widowed,High School,Employed,Manufacturing,2.0,130872.0,Tablet,macOS,Moderate,English,Referral,2021-04-25,2025-06-15,Yes,Premium,No,675.0,No,394.0,72.44,1.0,Premium
U114849,Matthew,White,christopher11@example.org,China,North Sierra,58.0,Non-Binary,Widowed,Bachelor,Unemployed,Logistics,21.0,178495.0,Desktop,macOS,Light,Hindi,Referral,2021-09-02,2025-06-19,No,Enterprise,Yes,779.0,Yes,393.0,87.88,2.0,Budget
U114856,Jeffrey,Burton,william28@example.net,Russia,Port Cherylmouth,69.0,Female,Divorced,Master,Unemployed,Finance,4.0,130029.0,Tablet,macOS,Light,English,Referral,2024-01-19,2025-06-02,No,Premium,Yes,640.0,No,388.0,14.97,8.0,Budget
U114863,Willie,Johnson,jonesmichael@example.org,Japan,West Chelseastad,65.0,Non-Binary,Single,Diploma,Self-Employed,Education,13.0,158944.0,Desktop,iOS,Light,French,Social Media,2024-05-20,2025-05-31,Yes,Enterprise,Yes,847.0,Yes,444.0,17.79,3.0,Mid-tier
U114865,Michelle,Freeman,daviskenneth@example.net,South Korea,Rodriguezhaven,63.0,Male,Divorced,PhD,Unemployed,Healthcare,31.0,197608.0,Tablet,macOS,Moderate,English,Ad Campaign,2024-06-29,2025-06-06,Yes,Premium,Yes,526.0,Yes,68.0,52.56,7.0,Premium
U114866,Robert,Smith,james07@example.com,USA,Kimberlyfurt,50.0,Female,Single,Bachelor,Self-Employed,Retail,21.0,174179.0,Tablet,macOS,Light,Arabic,Referral,2022-09-06,2025-06-24,No,Enterprise,No,358.0,Yes,342.0,5.14,2.0,Mid-tier
U114871,Christopher,Moore,valenciajames@example.com,USA,Garciaton,53.0,Non-Binary,Widowed,Master,Unemployed,Manufacturing,30.0,151540.0,Tablet,iOS,Light,English,Email,2020-07-13,2025-06-13,No,Enterprise,Yes,357.0,No,383.0,37.43,2.0,Mid-tier
U114877,Michael,Wolfe,wmorris@example.net,Egypt,Smithshire,63.0,Non-Binary,Single,Master,Student,Finance,11.0,142211.0,Desktop,macOS,Light,French,Email,2024-07-02,2025-06-10,Yes,Premium,Yes,402.0,No,201.0,65.73,8.0,Budget
U114882,Miguel,Blevins,shawnwilliamson@example.net,Egypt,Connieside,52.0,Non-Binary,Widowed,Diploma,Student,Manufacturing,0.0,149562.0,Mobile,iOS,Heavy,Mandarin,Ad Campaign,2023-06-12,2025-06-06,Yes,Free,No,325.0,Yes,467.0,98.08,2.0,Budget
U114886,Tammy,Guerra,njohnson@example.org,Mexico,North Vanessabury,58.0,Male,Single,Bachelor,Unemployed,Manufacturing,32.0,124946.0,Mobile,Linux,Heavy,Hindi,Direct,2021-11-28,2025-06-11,No,Premium,No,519.0,No,496.0,51.28,9.0,Mid-tier
U114887,Jessica,Holland,kevinnolan@example.com,Nigeria,West Angelaburgh,50.0,Male,Widowed,Master,Employed,Education,30.0,145593.0,Desktop,macOS,Heavy,Hindi,Direct,2022-10-27,2025-06-01,No,Basic,Yes,751.0,Yes,424.0,99.27,8.0,Premium
U114889,Emily,Garza,sandratownsend@example.com,Mexico,Medinaland,52.0,Non-Binary,Single,Master,Unemployed,Healthcare,1.0,198288.0,Mobile,Linux,Heavy,English,Direct,2025-01-03,2025-06-12,Yes,Enterprise,No,469.0,No,370.0,10.14,5.0,Premium
U114890,Samantha,Luna,bowmankeith@example.net,Brazil,Brianville,68.0,Female,Widowed,High School,Self-Employed,Education,29.0,130277.0,Mobile,Linux,Moderate,Hindi,Ad Campaign,2021-10-06,2025-06-18,Yes,Basic,No,694.0,No,472.0,81.64,7.0,Budget
U114891,Renee,Woods,cassandra60@example.com,Mexico,Savageport,49.0,Male,Single,High School,Self-Employed,Retail,9.0,187666.0,Desktop,macOS,Heavy,Hindi,Direct,2021-02-27,2025-06-16,No,Free,No,411.0,Yes,461.0,17.33,6.0,Mid-tier
U114893,Drew,Quinn,laura46@example.org,UK,Mooreville,65.0,Non-Binary,Widowed,Master,Student,IT,32.0,143787.0,Desktop,iOS,Light,English,Social Media,2022-10-29,2025-06-12,Yes,Basic,Yes,438.0,No,378.0,85.35,5.0,Premium
U114894,Gary,Lewis,christopherjones@example.org,Canada,North Shawn,55.0,Non-Binary,Single,High School,Student,IT,38.0,105319.0,Mobile,Android,Moderate,Arabic,Direct,2023-12-28,2025-06-04,Yes,Premium,Yes,518.0,No,46.0,0.77,9.0,Mid-tier
U114896,Logan,Robinson,martinharris@example.net,Canada,Sharonburgh,52.0,Non-Binary,Married,PhD,Self-Employed,Retail,29.0,171624.0,Tablet,Windows,Light,French,Referral,2021-05-07,2025-06-09,No,Free,Yes,797.0,Yes,365.0,5.66,1.0,Premium
U114901,Joseph,Estrada,henryashley@example.net,India,Parsonsmouth,61.0,Non-Binary,Married,Diploma,Unemployed,Finance,4.0,183546.0,Mobile,iOS,Heavy,Hindi,Email,2023-11-10,2025-06-22,No,Premium,Yes,376.0,Yes,87.0,37.94,7.0,Budget
U114902,Julian,Conway,victoriabrock@example.net,Russia,Monicamouth,59.0,Female,Widowed,Diploma,Unemployed,IT,10.0,119893.0,Desktop,Linux,Heavy,Hindi,Social Media,2024-09-26,2025-06-09,Yes,Free,Yes,623.0,No,458.0,46.18,5.0,Premium
U114916,Joseph,Espinoza,linda50@example.org,UK,North Amyland,58.0,Male,Widowed,Bachelor,Employed,IT,26.0,116552.0,Desktop,macOS,Light,French,Referral,2022-09-29,2025-06-04,No,Enterprise,No,685.0,Yes,377.0,81.0,6.0,Mid-tier
U114918,Elizabeth,Swanson,morenosteven@example.net,Japan,New Kelsey,59.0,Non-Binary,Single,Bachelor,Employed,Retail,38.0,120054.0,Mobile,Android,Heavy,Hindi,Ad Campaign,2021-11-23,2025-06-19,No,Basic,No,809.0,Yes,316.0,51.3,4.0,Premium
U114926,Wesley,Brown,amy74@example.net,USA,Jessicafurt,59.0,Male,Divorced,Diploma,Unemployed,Education,17.0,171965.0,Mobile,Linux,Moderate,French,Ad Campaign,2022-07-22,2025-06-10,No,Enterprise,No,821.0,Yes,455.0,80.38,9.0,Mid-tier
U114928,Alison,Hayes,jhaynes@example.net,USA,West Daniel,60.0,Male,Divorced,PhD,Employed,Manufacturing,13.0,192325.0,Mobile,iOS,Heavy,Portuguese,Ad Campaign,2025-05-03,2025-06-06,No,Enterprise,Yes,503.0,No,38.0,61.15,3.0,Budget
U114929,Amanda,Harris,johnconrad@example.org,UK,Coleside,57.0,Non-Binary,Divorced,High School,Employed,Logistics,23.0,173076.0,Desktop,macOS,Light,Mandarin,Direct,2021-06-06,2025-06-08,No,Free,Yes,306.0,No,65.0,96.21,5.0,Budget
U114933,Michelle,Harris,gregoryramirez@example.net,Canada,East Christopher,49.0,Female,Single,Bachelor,Self-Employed,Logistics,12.0,152246.0,Tablet,Windows,Light,Hindi,Email,2023-03-10,2025-06-05,No,Basic,No,488.0,No,383.0,59.35,9.0,Mid-tier
U114936,Michael,Reynolds,jenniferchristensen@example.org,Russia,Port Julieborough,61.0,Female,Widowed,Master,Employed,Healthcare,30.0,114008.0,Desktop,Linux,Moderate,Arabic,Referral,2023-05-18,2025-06-19,No,Free,Yes,724.0,Yes,271.0,22.86,6.0,Budget
U114938,Kelli,Bishop,dlove@example.net,Australia,New Cynthia,67.0,Female,Widowed,Diploma,Employed,Logistics,20.0,114373.0,Mobile,Windows,Moderate,French,Ad Campaign,2023-09-09,2025-06-06,No,Enterprise,No,627.0,No,335.0,75.2,2.0,Mid-tier
U114941,Chelsea,Huffman,debraholt@example.com,Russia,Stephanieburgh,52.0,Non-Binary,Married,Master,Unemployed,Finance,37.0,186568.0,Desktop,Linux,Light,Mandarin,Email,2021-07-25,2025-06-18,Yes,Enterprise,No,790.0,Yes,323.0,94.9,9.0,Budget
U114949,Gary,Neal,amy31@example.net,Australia,Austinberg,63.0,Female,Married,Master,Unemployed,Manufacturing,17.0,151347.0,Tablet,iOS,Moderate,Arabic,Email,2025-06-14,2025-06-25,No,Premium,No,391.0,No,144.0,74.17,6.0,Budget
U114958,Michael,Snow,clarkleslie@example.org,Egypt,North Richard,64.0,Non-Binary,Widowed,Bachelor,Unemployed,Education,22.0,134728.0,Tablet,Linux,Light,English,Ad Campaign,2022-11-05,2025-06-02,No,Free,No,849.0,No,289.0,73.95,8.0,Mid-tier
U114962,Jessica,Harris,troy25@example.com,China,Harpertown,68.0,Male,Widowed,Master,Self-Employed,IT,4.0,133433.0,Mobile,Android,Light,French,Social Media,2020-09-17,2025-06-11,No,Free,Yes,752.0,No,488.0,76.81,5.0,Mid-tier
U114969,Christopher,Jordan,sandra48@example.com,Brazil,Savageland,57.0,Male,Divorced,Bachelor,Unemployed,Manufacturing,15.0,124406.0,Desktop,Windows,Light,Portuguese,Social Media,2025-04-17,2025-06-20,No,Enterprise,Yes,424.0,No,125.0,0.24,9.0,Premium
U114982,Paul,Joseph,egonzalez@example.com,China,North Glenn,65.0,Non-Binary,Widowed,High School,Self-Employed,Manufacturing,4.0,124512.0,Mobile,macOS,Light,English,Email,2025-03-23,2025-06-10,No,Free,No,592.0,Yes,479.0,4.69,9.0,Mid-tier
U114993,Corey,Hansen,lisascott@example.com,Japan,North Jessica,54.0,Female,Single,High School,Student,Manufacturing,36.0,184229.0,Mobile,macOS,Moderate,English,Social Media,2022-04-09,2025-06-11,No,Basic,No,672.0,No,445.0,70.63,6.0,Premium
U114994,Walter,Mclaughlin,millertiffany@example.com,Mexico,Johnmouth,58.0,Male,Widowed,Master,Employed,Healthcare,14.0,142684.0,Desktop,macOS,Moderate,Mandarin,Referral,2022-12-20,2025-06-23,No,Premium,No,789.0,Yes,56.0,16.71,3.0,Budget
U114996,Pamela,Baker,ksanchez@example.net,Germany,Port Jermainemouth,53.0,Non-Binary,Widowed,Diploma,Self-Employed,Retail,26.0,153460.0,Mobile,macOS,Moderate,Portuguese,Email,2020-10-23,2025-06-04,Yes,Enterprise,Yes,347.0,Yes,164.0,84.08,6.0,Mid-tier
U114997,Jared,Lee,blairbrandon@example.com,Germany,Katiechester,65.0,Non-Binary,Single,PhD,Employed,IT,20.0,107240.0,Mobile,macOS,Light,Portuguese,Social Media,2023-08-20,2025-06-15,Yes,Free,No,484.0,No,204.0,23.41,4.0,Premium
