UserID,First Name,Last Name,Email,Country,City,Age,Gender,Marital Status,Education,Employment Status,Industry,Years of Experience,Annual Salary (USD),Device Used,Platform,Internet Usage Level,Preferred Language,Signed Up From,Date Joined,Last Active Date,Purchased,Subscription Type,Account Verified,Credit Score,Referral Used,Number of Logins,Cart Abandonment Rate (%),Loyalty Score,Customer Segment
U117621,William,Stanley,rgraves@example.org,USA,Port Kevinview,52.0,Non-Binary,Divorced,Master,Self-Employed,Finance,28.0,192909.0,Desktop,Android,Moderate,Hindi,Email,2024-02-26,2025-06-25,No,Free,Yes,574.0,Yes,134.0,37.42,3.0,Budget
U117625,Brian,Wilson,uaustin@example.com,Brazil,Lake Maria,37.0,Female,Widowed,PhD,Student,Education,6.0,198273.0,Tablet,Linux,Light,Spanish,Email,2022-02-09,2025-06-14,Yes,Enterprise,Yes,723.0,Yes,94.0,33.48,6.0,Premium
U117648,Joseph,Thomas,lisacampbell@example.net,France,Zacharychester,36.0,Male,Married,Diploma,Self-Employed,Education,2.0,199074.0,Desktop,Android,Light,Hindi,Social Media,2024-06-22,2025-06-11,No,Basic,Yes,810.0,Yes,382.0,58.48,7.0,Budget
U117651,Lindsay,Jacobs,shawnrobinson@example.net,USA,Annefort,41.0,Male,Married,Bachelor,Self-Employed,Logistics,29.0,196679.0,Desktop,iOS,Light,Portuguese,Direct,2021-02-08,2025-06-11,Yes,Premium,No,689.0,Yes,346.0,88.3,7.0,Premium
U117653,Christian,Cameron,natalie19@example.com,Japan,South Sandramouth,58.0,Female,Married,Master,Employed,Manufacturing,14.0,181952.0,Tablet,Windows,Heavy,Hindi,Referral,2025-01-15,2025-06-26,Yes,Basic,No,406.0,Yes,485.0,82.59,6.0,Budget
U117657,Carlos,Mcgee,michaelcox@example.org,Egypt,West Christophershire,69.0,Female,Divorced,High School,Unemployed,Manufacturing,39.0,180944.0,Mobile,macOS,Light,Portuguese,Referral,2024-12-06,2025-06-09,Yes,Premium,Yes,523.0,No,485.0,11.89,9.0,Premium
U117672,Rodney,Holloway,dylan03@example.org,France,Alisonport,42.0,Male,Widowed,Bachelor,Employed,Manufacturing,39.0,199268.0,Tablet,iOS,Heavy,Spanish,Referral,2022-09-01,2025-06-18,Yes,Premium,Yes,742.0,Yes,64.0,15.78,4.0,Mid-tier
U117682,Gerald,Martinez,smithkelsey@example.com,Nigeria,South Elizabethfort,31.0,Non-Binary,Married,Bachelor,Employed,Finance,11.0,198427.0,Tablet,Windows,Moderate,English,Email,2022-05-13,2025-06-15,Yes,Premium,No,320.0,No,122.0,48.21,9.0,Premium
U117693,David,Robertson,danielwood@example.org,UK,Port Roger,37.0,Male,Single,High School,Employed,Education,16.0,198814.0,Desktop,iOS,Moderate,Arabic,Ad Campaign,2021-09-17,2025-06-11,No,Enterprise,No,600.0,Yes,188.0,92.35,6.0,Premium
U117696,Jamie,Cole,josejohnson@example.com,South Korea,Rhondafort,52.0,Female,Married,Bachelor,Student,Healthcare,19.0,185453.0,Desktop,Windows,Light,Hindi,Direct,2025-05-29,2025-06-23,Yes,Premium,Yes,756.0,Yes,38.0,14.61,9.0,Premium
U117706,Nicole,Randolph,kathleen82@example.net,Australia,Hawkinsside,25.0,Male,Married,Master,Self-Employed,Retail,21.0,184378.0,Desktop,Windows,Light,Hindi,Email,2022-04-18,2025-06-19,Yes,Free,Yes,626.0,Yes,9.0,14.89,3.0,Budget
U117708,Melissa,Matthews,bridgesbrenda@example.org,Australia,North Eugeneshire,49.0,Male,Divorced,PhD,Self-Employed,Finance,21.0,183406.0,Tablet,Android,Heavy,Portuguese,Email,2020-10-02,2025-06-08,Yes,Premium,No,476.0,No,398.0,51.48,4.0,Premium
U117715,John,Roberts,suzanne67@example.org,USA,West Nicholechester,65.0,Non-Binary,Divorced,Master,Unemployed,Education,34.0,196553.0,Mobile,Windows,Heavy,Arabic,Direct,2020-11-18,2025-06-26,No,Premium,No,599.0,No,401.0,23.41,2.0,Budget
U117716,Mary,Hoffman,howard30@example.com,China,Port Craig,59.0,Male,Widowed,PhD,Self-Employed,Education,22.0,198122.0,Mobile,Android,Light,Spanish,Social Media,2021-05-14,2025-06-15,No,Basic,Yes,664.0,Yes,269.0,78.6,2.0,Mid-tier
U117725,Julie,Brown,tliu@example.net,Canada,New Wayne,67.0,Female,Divorced,PhD,Self-Employed,Manufacturing,32.0,199263.0,Tablet,Linux,Light,Arabic,Direct,2020-11-03,2025-06-02,Yes,Free,No,664.0,Yes,440.0,92.43,3.0,Budget
U117726,Travis,Dillon,kimberly41@example.com,USA,East Jenniferborough,28.0,Male,Single,Master,Self-Employed,Logistics,1.0,182922.0,Desktop,iOS,Light,Mandarin,Referral,2023-01-29,2025-06-08,Yes,Enterprise,No,626.0,Yes,451.0,31.94,7.0,Mid-tier
U117734,Edward,Holder,cassandra72@example.org,Japan,South Zachary,60.0,Female,Single,High School,Unemployed,Logistics,17.0,188766.0,Mobile,iOS,Moderate,Arabic,Direct,2021-11-08,2025-06-17,No,Enterprise,Yes,498.0,Yes,235.0,33.7,5.0,Premium
U117741,Marie,Morris,jose45@example.org,USA,West Joel,37.0,Male,Divorced,Diploma,Unemployed,Healthcare,14.0,195017.0,Desktop,macOS,Moderate,Arabic,Direct,2024-03-08,2025-06-24,Yes,Free,No,655.0,No,109.0,1.11,6.0,Budget
U117743,Linda,Ramirez,heathertate@example.org,Brazil,West Theresaland,42.0,Male,Divorced,Bachelor,Self-Employed,Finance,23.0,186050.0,Desktop,Linux,Heavy,Portuguese,Ad Campaign,2020-11-21,2025-06-20,Yes,Enterprise,No,710.0,No,96.0,50.87,6.0,Premium
U117753,David,Williams,ghanson@example.com,Brazil,Herreratown,53.0,Female,Widowed,Master,Employed,Education,20.0,195260.0,Mobile,Windows,Heavy,French,Social Media,2025-02-23,2025-06-23,No,Enterprise,No,844.0,No,348.0,72.37,8.0,Premium
U117755,Scott,Miller,daniel20@example.net,Mexico,Port Dawn,35.0,Non-Binary,Widowed,Diploma,Self-Employed,Manufacturing,10.0,199615.0,Mobile,iOS,Light,Portuguese,Direct,2021-02-12,2025-06-03,Yes,Enterprise,Yes,491.0,Yes,116.0,17.56,7.0,Budget
U117766,Nicholas,Orr,karalarson@example.com,China,Alvaradomouth,55.0,Non-Binary,Married,Diploma,Student,Retail,3.0,199968.0,Desktop,Windows,Light,English,Social Media,2025-04-09,2025-06-03,Yes,Free,Yes,837.0,No,222.0,60.07,6.0,Premium
U117775,Matthew,Ortega,william96@example.com,Russia,New Michelleberg,41.0,Non-Binary,Married,PhD,Self-Employed,Finance,38.0,189249.0,Tablet,macOS,Moderate,Spanish,Ad Campaign,2020-07-25,2025-06-16,No,Premium,Yes,463.0,No,200.0,90.98,6.0,Premium
U117776,Chelsea,Keller,kellycardenas@example.net,Egypt,North Emilyville,53.0,Male,Married,Diploma,Self-Employed,Retail,19.0,198240.0,Tablet,Windows,Heavy,Arabic,Email,2021-05-23,2025-06-04,Yes,Enterprise,Yes,758.0,No,377.0,21.94,8.0,Budget
U117777,Katherine,Cox,megan94@example.net,India,Saraburgh,49.0,Female,Single,PhD,Student,Healthcare,25.0,183134.0,Tablet,Linux,Moderate,Hindi,Social Media,2021-04-15,2025-06-03,No,Basic,Yes,557.0,Yes,277.0,42.57,7.0,Budget
U117778,Haley,Rosario,mclark@example.org,USA,West Christopherside,63.0,Male,Divorced,Master,Unemployed,Retail,4.0,186975.0,Desktop,Android,Heavy,Arabic,Social Media,2021-11-20,2025-06-15,Yes,Premium,Yes,399.0,No,40.0,12.3,1.0,Budget
U117782,Sonya,Mclaughlin,lesliemullins@example.com,Japan,East Joanna,31.0,Non-Binary,Married,PhD,Unemployed,Education,4.0,188549.0,Tablet,iOS,Heavy,Portuguese,Referral,2022-01-25,2025-06-14,No,Premium,Yes,729.0,No,78.0,12.25,9.0,Premium
U117806,Sara,Wang,rivasronald@example.org,Canada,New Mary,49.0,Female,Divorced,Bachelor,Student,Education,7.0,188411.0,Desktop,macOS,Moderate,English,Referral,2021-09-12,2025-06-20,No,Basic,No,713.0,Yes,375.0,38.64,6.0,Budget
U117834,Rachel,Johnson,josephnelson@example.org,France,Port Christopher,67.0,Non-Binary,Single,High School,Self-Employed,Education,23.0,193765.0,Tablet,Android,Light,Spanish,Email,2021-09-27,2025-06-11,No,Premium,No,461.0,Yes,41.0,94.31,9.0,Premium
U117843,Lisa,Mathews,collinsheather@example.com,Nigeria,Lake Hollyside,30.0,Female,Single,PhD,Unemployed,Manufacturing,17.0,191337.0,Tablet,Windows,Heavy,English,Referral,2025-04-25,2025-06-05,Yes,Premium,No,453.0,Yes,409.0,8.37,4.0,Mid-tier
U117846,Karen,Aguilar,osullivan@example.net,India,South Jesusshire,67.0,Female,Widowed,Bachelor,Employed,IT,0.0,185023.0,Tablet,Linux,Light,Mandarin,Ad Campaign,2024-11-27,2025-05-29,Yes,Basic,Yes,483.0,Yes,414.0,98.19,5.0,Budget
U117865,Brent,Parker,adammorales@example.org,Japan,Kyleview,36.0,Non-Binary,Married,Diploma,Employed,Education,16.0,198465.0,Tablet,Windows,Moderate,Arabic,Referral,2021-06-13,2025-06-17,Yes,Free,Yes,484.0,No,396.0,18.4,6.0,Premium
U117873,Jeremy,Simpson,christineestrada@example.com,Russia,Moyerville,31.0,Female,Married,Master,Employed,Finance,2.0,197969.0,Mobile,Android,Moderate,Mandarin,Social Media,2023-02-01,2025-06-26,No,Basic,Yes,651.0,No,228.0,77.87,4.0,Budget
U117875,Brian,Pace,morgansara@example.org,France,Nixonhaven,47.0,Female,Married,PhD,Student,Logistics,37.0,192350.0,Tablet,iOS,Light,Spanish,Direct,2023-01-30,2025-06-27,No,Enterprise,No,748.0,Yes,238.0,23.92,6.0,Mid-tier
U117881,Steven,Bryant,ingramlacey@example.org,South Korea,East Louisshire,59.0,Non-Binary,Married,High School,Student,Healthcare,14.0,192464.0,Mobile,macOS,Heavy,Spanish,Direct,2021-12-21,2025-06-18,Yes,Enterprise,No,636.0,No,281.0,15.4,2.0,Mid-tier
U117882,Ian,Moore,sandrawall@example.org,Australia,North Brenda,69.0,Male,Single,Diploma,Self-Employed,IT,28.0,191650.0,Tablet,macOS,Heavy,Arabic,Direct,2022-09-11,2025-06-10,No,Premium,Yes,305.0,No,33.0,59.27,1.0,Premium
U117908,Scott,Lawrence,ymathis@example.com,Japan,Hillborough,51.0,Female,Married,PhD,Employed,Healthcare,35.0,188096.0,Tablet,macOS,Light,Mandarin,Email,2023-04-16,2025-06-23,Yes,Basic,No,534.0,No,209.0,42.3,8.0,Budget
U117911,Katelyn,Hayden,privera@example.com,UK,New Cassandra,48.0,Female,Widowed,High School,Unemployed,Finance,27.0,180558.0,Mobile,Windows,Moderate,English,Direct,2025-01-24,2025-06-22,No,Basic,No,465.0,Yes,46.0,48.75,3.0,Mid-tier
U117945,Eric,Whitney,ubrown@example.net,South Korea,Susanshire,30.0,Non-Binary,Single,Master,Self-Employed,Education,30.0,182143.0,Tablet,Android,Moderate,Spanish,Direct,2024-10-19,2025-06-02,Yes,Basic,No,782.0,Yes,97.0,27.07,1.0,Mid-tier
U117958,Richard,Rodriguez,gregorychase@example.org,France,Michaelfort,51.0,Non-Binary,Widowed,Master,Student,Healthcare,14.0,199373.0,Desktop,Android,Light,Mandarin,Referral,2024-06-19,2025-05-29,Yes,Basic,No,550.0,No,462.0,44.49,8.0,Budget
U117962,Zoe,Baker,alyssareed@example.net,India,Gregoryport,57.0,Male,Widowed,Diploma,Employed,Finance,22.0,188100.0,Mobile,iOS,Light,Spanish,Referral,2023-09-17,2025-06-26,Yes,Premium,No,740.0,No,117.0,5.71,8.0,Premium
U117974,Austin,Barajas,jenseneric@example.net,Mexico,Lewisland,41.0,Non-Binary,Widowed,PhD,Self-Employed,Manufacturing,9.0,184882.0,Tablet,macOS,Heavy,Spanish,Email,2024-08-08,2025-06-01,Yes,Basic,No,310.0,No,79.0,93.64,9.0,Budget
U117975,Craig,Johnson,david38@example.org,Canada,East Madison,69.0,Male,Married,High School,Student,IT,21.0,187652.0,Desktop,macOS,Heavy,French,Social Media,2023-06-04,2025-06-02,No,Premium,No,808.0,Yes,170.0,49.94,3.0,Premium
U117998,Chad,Wong,danabaldwin@example.org,USA,Lake James,65.0,Male,Widowed,High School,Unemployed,Finance,5.0,182503.0,Desktop,Windows,Heavy,Portuguese,Referral,2024-12-22,2025-06-09,Yes,Free,Yes,342.0,No,33.0,7.44,6.0,Premium
U118016,Alexandra,Fry,afuller@example.net,Germany,Lake Marystad,38.0,Male,Married,Diploma,Self-Employed,Finance,3.0,199401.0,Desktop,Android,Heavy,Spanish,Ad Campaign,2020-09-14,2025-06-05,Yes,Free,No,396.0,Yes,251.0,38.69,6.0,Budget
U118020,Daniel,Hubbard,ltanner@example.org,Germany,South Hannahfort,38.0,Female,Divorced,PhD,Employed,Education,23.0,191472.0,Desktop,Android,Light,Portuguese,Ad Campaign,2022-10-26,2025-06-24,Yes,Enterprise,No,825.0,No,123.0,45.82,7.0,Mid-tier
U118032,Kelly,Knight,fergusonmichael@example.org,UK,Brittneyville,51.0,Male,Divorced,Diploma,Self-Employed,Healthcare,17.0,189269.0,Desktop,Android,Light,Arabic,Ad Campaign,2025-05-01,2025-06-07,No,Premium,Yes,332.0,Yes,407.0,63.12,3.0,Premium
U118038,Brett,Alexander,jennifer65@example.com,Nigeria,Amandaborough,37.0,Male,Single,Bachelor,Employed,Healthcare,36.0,195484.0,Mobile,Android,Heavy,Portuguese,Ad Campaign,2023-11-26,2025-05-31,No,Premium,No,373.0,No,315.0,60.51,6.0,Mid-tier
U118052,Amy,Blackburn,samuelvincent@example.net,China,Greenville,31.0,Non-Binary,Single,Bachelor,Unemployed,IT,34.0,182117.0,Tablet,Linux,Moderate,French,Direct,2023-08-15,2025-06-13,No,Free,Yes,766.0,Yes,115.0,12.35,1.0,Mid-tier
U118056,Blake,Goodman,ryanadams@example.net,Germany,Lake Brenda,51.0,Female,Married,Master,Unemployed,Retail,2.0,189099.0,Mobile,macOS,Light,Mandarin,Referral,2025-01-05,2025-06-18,No,Basic,No,685.0,No,283.0,91.76,6.0,Premium
U118058,Katherine,Ward,scott51@example.org,Germany,New Sara,61.0,Female,Single,Diploma,Student,Education,8.0,190049.0,Mobile,macOS,Moderate,French,Referral,2024-05-31,2025-06-12,Yes,Enterprise,No,337.0,No,127.0,82.1,4.0,Mid-tier
U118072,Deborah,Conway,elizabethjordan@example.net,UK,West Dorothystad,65.0,Non-Binary,Widowed,PhD,Student,Healthcare,1.0,191201.0,Desktop,macOS,Moderate,Portuguese,Ad Campaign,2024-07-10,2025-06-21,No,Enterprise,No,802.0,No,7.0,18.33,8.0,Premium
U118096,Harry,Peters,caseylouis@example.net,Australia,Zacharyport,34.0,Female,Widowed,Bachelor,Student,Education,2.0,193475.0,Desktop,iOS,Moderate,Mandarin,Ad Campaign,2022-03-20,2025-06-09,Yes,Premium,No,607.0,No,71.0,47.19,5.0,Budget
U118104,Ronald,Richardson,pamelameyer@example.net,UK,Lake Ginastad,29.0,Male,Widowed,High School,Unemployed,Healthcare,39.0,185449.0,Desktop,Linux,Heavy,French,Ad Campaign,2023-08-21,2025-06-04,Yes,Basic,No,327.0,No,307.0,31.94,3.0,Budget
U118106,Brendan,Mcpherson,perezjonathan@example.com,Brazil,Watkinschester,63.0,Male,Widowed,Diploma,Unemployed,IT,39.0,190801.0,Desktop,iOS,Moderate,Portuguese,Ad Campaign,2023-11-20,2025-06-25,No,Basic,No,547.0,No,284.0,80.3,7.0,Premium
U118119,Douglas,Hickman,kelly59@example.net,Russia,Meagantown,53.0,Female,Widowed,Diploma,Employed,Education,37.0,196754.0,Mobile,iOS,Light,Portuguese,Ad Campaign,2024-04-08,2025-06-03,Yes,Premium,No,544.0,No,154.0,53.06,2.0,Mid-tier
U118138,Tracy,Schultz,kimshelly@example.net,Russia,West Mariaton,23.0,Non-Binary,Married,PhD,Student,Education,1.0,183645.0,Mobile,Linux,Light,English,Ad Campaign,2021-09-17,2025-06-02,No,Basic,Yes,321.0,No,174.0,34.18,8.0,Budget
U118144,Craig,Stanley,allison88@example.org,Japan,Haleside,41.0,Male,Divorced,High School,Unemployed,Logistics,37.0,197115.0,Tablet,Windows,Moderate,English,Email,2020-08-07,2025-06-21,No,Premium,Yes,717.0,Yes,380.0,60.71,7.0,Mid-tier
U118173,Patrick,Casey,joseph13@example.net,South Korea,Robertburgh,65.0,Non-Binary,Married,Master,Self-Employed,Retail,25.0,191532.0,Tablet,macOS,Light,Arabic,Ad Campaign,2022-06-06,2025-06-02,Yes,Premium,No,363.0,Yes,255.0,19.58,1.0,Premium
U118183,Kathy,Harvey,scompton@example.net,India,Kimfort,23.0,Female,Single,Master,Unemployed,Education,3.0,194263.0,Desktop,iOS,Heavy,Spanish,Direct,2025-03-25,2025-06-07,No,Free,Yes,715.0,Yes,1.0,15.62,7.0,Budget
U118184,Jerry,Valentine,harmonbrittney@example.com,Nigeria,Christopherfort,45.0,Non-Binary,Married,Bachelor,Student,Logistics,15.0,194353.0,Desktop,macOS,Moderate,French,Direct,2024-08-26,2025-06-26,No,Free,Yes,433.0,Yes,200.0,52.88,4.0,Premium
U118199,Jamie,Hoffman,jasminelucero@example.net,India,North Ryanfort,46.0,Male,Married,Bachelor,Self-Employed,Logistics,0.0,186433.0,Tablet,macOS,Heavy,Hindi,Email,2021-04-02,2025-06-18,Yes,Premium,No,699.0,No,325.0,10.86,4.0,Mid-tier
U118200,Cindy,Olson,howardjohn@example.org,India,Port Anthony,62.0,Male,Divorced,PhD,Unemployed,IT,22.0,192606.0,Tablet,Windows,Light,French,Social Media,2021-07-31,2025-06-01,Yes,Premium,Yes,791.0,No,352.0,86.67,9.0,Mid-tier
U118207,Christopher,Larson,john07@example.org,China,Edwardburgh,39.0,Female,Single,Bachelor,Employed,Logistics,3.0,185164.0,Desktop,Linux,Moderate,English,Direct,2023-07-19,2025-06-07,Yes,Free,No,404.0,No,442.0,56.93,3.0,Premium
U118211,Sue,Green,mramsey@example.org,Australia,Higginsstad,20.0,Non-Binary,Single,PhD,Self-Employed,Healthcare,5.0,190890.0,Mobile,Android,Heavy,Hindi,Email,2023-05-03,2025-06-12,Yes,Enterprise,No,460.0,No,445.0,15.24,4.0,Budget
U118222,Martin,Stevens,nsilva@example.net,USA,North Nancy,44.0,Non-Binary,Widowed,Diploma,Self-Employed,Logistics,24.0,191446.0,Tablet,macOS,Heavy,Hindi,Social Media,2023-08-02,2025-06-27,Yes,Premium,Yes,587.0,Yes,7.0,30.81,8.0,Mid-tier
U118227,Mark,Romero,bhernandez@example.com,Russia,Evansshire,28.0,Male,Widowed,Bachelor,Self-Employed,Logistics,23.0,197424.0,Tablet,macOS,Heavy,Arabic,Email,2023-11-05,2025-06-04,Yes,Premium,Yes,343.0,Yes,237.0,33.82,8.0,Budget
U118234,Laura,Brown,robertlawrence@example.net,Canada,Port Davidchester,38.0,Male,Widowed,PhD,Student,Retail,8.0,189090.0,Mobile,Windows,Moderate,Mandarin,Email,2021-11-06,2025-05-30,No,Enterprise,No,399.0,No,491.0,74.24,1.0,Budget
U118248,Mark,Wilson,gthornton@example.org,Russia,Jillshire,53.0,Non-Binary,Married,PhD,Self-Employed,Finance,6.0,198358.0,Tablet,iOS,Heavy,Hindi,Social Media,2023-03-08,2025-06-08,No,Enterprise,No,768.0,No,154.0,19.54,8.0,Premium
U118253,Dana,Miles,grantmichelle@example.net,UK,Davidsonchester,54.0,Male,Widowed,Diploma,Self-Employed,Retail,3.0,195229.0,Tablet,iOS,Moderate,French,Social Media,2024-06-16,2025-06-26,Yes,Enterprise,Yes,432.0,No,456.0,58.76,1.0,Premium
U118255,Beth,Andrews,nathanielelliott@example.org,France,Port Eric,47.0,Non-Binary,Divorced,Master,Employed,Retail,7.0,182516.0,Desktop,macOS,Light,English,Direct,2022-04-18,2025-05-29,Yes,Free,Yes,518.0,Yes,419.0,78.27,7.0,Premium
U118265,Alexandra,Gonzalez,huntersanders@example.net,South Korea,East Williammouth,52.0,Female,Single,PhD,Student,Healthcare,9.0,192435.0,Desktop,macOS,Moderate,Portuguese,Email,2021-03-20,2025-06-05,No,Premium,No,379.0,No,193.0,93.41,1.0,Budget
U118284,Renee,Roberts,nrubio@example.org,UK,Lake Travisburgh,67.0,Female,Single,Diploma,Self-Employed,Education,17.0,183653.0,Tablet,Windows,Heavy,Spanish,Ad Campaign,2021-12-19,2025-06-27,No,Premium,No,793.0,No,235.0,27.56,3.0,Mid-tier
U118293,Donna,Peterson,joseph78@example.net,Nigeria,Joeberg,60.0,Female,Divorced,High School,Unemployed,Retail,29.0,195188.0,Tablet,Windows,Moderate,Mandarin,Social Media,2022-08-17,2025-06-21,Yes,Premium,Yes,847.0,No,51.0,21.37,5.0,Budget
U118313,Raymond,Mclean,usmith@example.net,Australia,Mikaylahaven,37.0,Non-Binary,Married,High School,Student,Logistics,10.0,187448.0,Tablet,iOS,Moderate,Arabic,Direct,2021-12-09,2025-06-14,No,Basic,No,567.0,Yes,81.0,28.86,8.0,Mid-tier
U118327,Marc,Roberts,nicolewang@example.com,Egypt,East Michael,57.0,Non-Binary,Widowed,Master,Self-Employed,Education,18.0,191449.0,Mobile,Android,Heavy,Spanish,Direct,2023-03-01,2025-06-15,Yes,Free,No,623.0,No,428.0,10.78,9.0,Budget
U118335,Michael,Huffman,vmiller@example.org,India,Lake Patriciachester,69.0,Female,Divorced,Diploma,Unemployed,Finance,36.0,189401.0,Tablet,macOS,Heavy,French,Referral,2024-02-18,2025-06-22,No,Basic,No,433.0,No,52.0,96.25,9.0,Budget
U118337,William,Carroll,theodore72@example.org,China,East Christineland,44.0,Female,Married,Diploma,Student,Logistics,3.0,196004.0,Desktop,Android,Heavy,Arabic,Ad Campaign,2023-05-07,2025-05-29,No,Premium,Yes,822.0,No,367.0,100.0,3.0,Budget
U118347,Ruth,Palmer,patricia71@example.net,Mexico,Roblesfort,51.0,Male,Widowed,Bachelor,Self-Employed,Finance,22.0,185456.0,Tablet,macOS,Moderate,French,Direct,2022-03-06,2025-06-14,No,Free,No,365.0,Yes,425.0,48.65,1.0,Mid-tier
U118360,Philip,Williams,tracyroach@example.com,France,Lake Philip,21.0,Male,Widowed,Master,Student,IT,15.0,186167.0,Desktop,Windows,Light,French,Referral,2022-11-30,2025-06-10,No,Basic,Yes,374.0,Yes,327.0,65.44,5.0,Premium
U118381,Susan,Bonilla,zacharylyons@example.org,South Korea,Kyleshire,18.0,Non-Binary,Widowed,High School,Student,Education,4.0,182792.0,Desktop,Android,Light,French,Social Media,2025-05-07,2025-06-03,No,Basic,Yes,360.0,Yes,412.0,39.05,5.0,Premium
U118383,Joel,Williams,stephen73@example.net,France,New Scottview,20.0,Non-Binary,Divorced,Bachelor,Unemployed,IT,27.0,192926.0,Desktop,macOS,Heavy,Hindi,Referral,2021-05-24,2025-06-26,No,Basic,Yes,812.0,No,318.0,58.38,2.0,Premium
U118398,Cathy,Yang,eric63@example.com,China,Smithmouth,44.0,Non-Binary,Single,Diploma,Unemployed,IT,31.0,181372.0,Mobile,Linux,Moderate,Hindi,Ad Campaign,2022-11-11,2025-06-04,Yes,Enterprise,Yes,582.0,Yes,127.0,27.33,8.0,Mid-tier
U118401,Daryl,Tucker,courtney98@example.net,Canada,Williamton,64.0,Male,Divorced,High School,Student,Retail,31.0,197898.0,Tablet,Android,Heavy,Hindi,Email,2022-11-08,2025-06-01,No,Enterprise,No,771.0,Yes,27.0,45.55,5.0,Budget
U118408,Vernon,Smith,berryshannon@example.net,Germany,Sierraview,60.0,Male,Single,Diploma,Self-Employed,Manufacturing,29.0,190095.0,Desktop,macOS,Moderate,Mandarin,Social Media,2022-12-03,2025-06-24,Yes,Free,No,427.0,No,358.0,55.2,6.0,Budget
U118411,Brian,Peters,jlawrence@example.org,China,North Emily,32.0,Female,Widowed,Diploma,Unemployed,Education,36.0,180315.0,Mobile,macOS,Light,Spanish,Ad Campaign,2020-12-06,2025-06-04,Yes,Free,No,383.0,No,490.0,10.73,8.0,Mid-tier
U118429,Darius,Hawkins,john63@example.net,China,South Dylanshire,45.0,Male,Widowed,High School,Unemployed,Healthcare,23.0,182732.0,Mobile,Android,Heavy,French,Social Media,2020-09-13,2025-06-14,Yes,Free,No,514.0,Yes,137.0,76.16,1.0,Mid-tier
U118458,Hannah,Allen,wsanchez@example.net,Canada,Burkechester,27.0,Non-Binary,Divorced,High School,Self-Employed,Retail,17.0,180425.0,Mobile,Android,Moderate,French,Direct,2023-10-31,2025-06-14,Yes,Free,No,490.0,No,39.0,81.68,5.0,Budget
U118459,Craig,Macdonald,hallmelissa@example.net,Germany,Michelletown,48.0,Non-Binary,Single,Master,Self-Employed,Retail,39.0,195656.0,Tablet,iOS,Light,Mandarin,Direct,2021-12-19,2025-05-31,Yes,Premium,No,775.0,No,446.0,58.2,2.0,Mid-tier
U118469,Robert,Sanchez,matthewday@example.net,India,Doyleshire,37.0,Male,Married,PhD,Self-Employed,Retail,2.0,194353.0,Desktop,Linux,Moderate,English,Referral,2022-02-04,2025-05-30,Yes,Enterprise,No,820.0,No,375.0,21.05,4.0,Budget
U118471,Jessica,Edwards,arodriguez@example.net,UK,New Scott,57.0,Male,Widowed,Bachelor,Employed,Healthcare,15.0,181637.0,Mobile,iOS,Moderate,Spanish,Referral,2024-11-05,2025-06-18,No,Enterprise,No,426.0,No,271.0,51.88,3.0,Budget
U118474,Christopher,Morales,warrenkelly@example.net,South Korea,West Victoria,35.0,Female,Widowed,Master,Unemployed,Retail,27.0,181231.0,Desktop,Linux,Light,French,Ad Campaign,2021-12-10,2025-05-30,Yes,Free,Yes,790.0,Yes,71.0,86.59,7.0,Premium
U118482,Benjamin,Salinas,cfitzgerald@example.net,Russia,Simschester,56.0,Non-Binary,Single,Diploma,Unemployed,Education,2.0,192404.0,Mobile,macOS,Moderate,Arabic,Social Media,2021-09-12,2025-06-17,No,Enterprise,No,829.0,No,393.0,74.61,5.0,Budget
U118490,John,Williams,abbottanthony@example.com,China,Mooretown,55.0,Female,Widowed,Diploma,Self-Employed,Finance,37.0,197335.0,Mobile,macOS,Heavy,Arabic,Direct,2024-07-06,2025-06-07,Yes,Free,No,374.0,Yes,159.0,85.37,9.0,Premium
U118493,Scott,Hall,riveraregina@example.org,France,East Nathanielton,58.0,Female,Married,Diploma,Student,Retail,12.0,192105.0,Mobile,iOS,Light,Spanish,Ad Campaign,2024-01-02,2025-05-29,Yes,Premium,No,526.0,No,152.0,86.54,7.0,Budget
U118505,Brittany,Thomas,xlevine@example.org,UK,Beckton,20.0,Male,Married,Master,Student,Logistics,13.0,182098.0,Mobile,iOS,Heavy,French,Direct,2023-01-20,2025-06-13,No,Enterprise,No,740.0,Yes,457.0,8.74,1.0,Mid-tier
U118512,Angela,Carrillo,sonyasmith@example.com,Egypt,New Glennmouth,23.0,Non-Binary,Single,Master,Unemployed,Finance,35.0,182385.0,Desktop,Windows,Light,French,Direct,2024-11-05,2025-06-04,Yes,Enterprise,Yes,519.0,Yes,336.0,1.73,7.0,Budget
U118524,Michele,Johnson,pball@example.org,UK,Shannonborough,62.0,Non-Binary,Single,High School,Student,Finance,20.0,185978.0,Desktop,macOS,Heavy,Spanish,Ad Campaign,2021-05-03,2025-06-15,Yes,Free,No,510.0,No,291.0,50.07,4.0,Mid-tier
U118530,Denise,Marshall,rick02@example.net,Germany,Gibsonmouth,51.0,Male,Divorced,High School,Self-Employed,Manufacturing,10.0,189377.0,Tablet,Windows,Heavy,Arabic,Social Media,2024-10-07,2025-06-20,No,Enterprise,No,617.0,No,428.0,81.27,9.0,Budget
